actual,ae_persistence,ae_linear,ae_deep,ae_linear_mv,ae_deep_mv
912,184,153.463,178.397,155.113,169.156
937,161,132.267,145.678,133.897,140.658
945,151,125.87,140.565,127.509,134.463
970,121,99.6852,117.376,101.432,103.416
1051,56,29.9321,51.6097,31.677,20.2337
1085,16,1.18896,19.8371,0.650543,7.58238
1096,4,7.9815,7.36825,6.08053,35.8542
1098,21,2.72014,16.6185,0.778613,8.42609
1096,15,8.37442,4.68302,6.34544,18.0089
1091,16,13.8763,12.1271,11.9041,49.7786
4196,380,212.956,70.6886,185.837,334.985
4124,691,396.689,820.121,368.523,576.62
4229,595,289.192,651.952,260.71,552.675
4367,494,164.445,695.049,136.196,373.156
4351,567,180.047,343.239,152.149,308.334
4370,188,65.6259,227.843,91.1202,1.03208
4576,47,210.926,62.6315,235.682,247.376
4815,233,451.712,427.066,475.594,459.778
4824,189,405.736,549.893,429.516,381.846
4861,183,413.343,508.621,437.031,321.181
4918,192,425.293,328.853,449.392,185.323
4558,242,33.9541,72.6482,58.7037,98.9567
433,32,40.6821,49.8783,40.7083,65.2089
422,55,58.747,70.8088,58.7854,70.3153
431,47,49.6138,60.5836,49.6672,58.6284
449,27,29.0647,48.4142,29.1454,45.998
451,29,31.3891,46.0734,31.455,49.0935
457,24,26.0536,39.1388,26.1726,39.1765
465,15,16.2713,27.6803,16.4031,31.0324
477,2,4.48705,8.65907,4.65095,17.9736
478,6,9.70644,21.4742,9.87758,2.83428
476,5,7.48836,17.1306,7.66368,18.0644
480,10,13.8354,27.7538,14,6.632
481,15,16.805,23.8683,16.9623,28.5669
205,23,32.2947,12.7099,32.2369,8.90592
204,35,41.3485,26.4471,41.2557,25.985
212,29,34.1895,24.9929,34.0735,25.6218
215,21,27.6439,19.4952,27.5346,16.6503
212,26,32.0033,22.0665,31.8999,25.1979
216,24,31.3882,18.3229,31.3108,23.3549
228,20,25.8815,9.94535,25.8121,17.0074
239,11,15.8779,1.65073,15.8411,7.78297
241,5,11.5466,0.653906,11.5386,4.59295
236,9,15.3621,10.8969,15.3704,8.59945
238,8,14.6135,15.4678,14.6057,11.9206
240,9,14.4497,15.2733,14.4304,10.9865
419,1,25.2561,23.4104,28.0753,15.4336
395,43,8.55456,24.76,5.55379,16.2247
402,35,4.8424,25.7967,1.75621,19.5233
407,32,2.1846,10.7748,5.2808,0.207722
384,57,25.1072,31.9681,21.9651,15.3542
386,59,28.7234,35.9914,25.6091,18.2341
420,31,3.46236,8.15072,6.90635,15.6524
438,3,30.9651,26.7351,34.233,33.7002
437,2,29.3439,32.0908,32.5565,25.3174
439,20,43.6708,39.1078,46.7977,43.1936
441,13,37.5822,17.8564,40.7909,32.8714
445,17,46.6936,26.2511,49.9551,22.3854
1674,153,52.101,78.8524,41.624,124.331
1580,317,188.335,284.183,177.2,274.582
1617,286,158.789,296.144,147.34,337.05
1699,219,83.7548,204.004,72.081,194.751
1704,164,59.5034,87.1912,47.8965,89.4633
1724,159,69.7982,207.931,58.0949,159.01
1827,99,13.0314,142.979,1.00579,72.0203
1897,45,29.7445,152.502,41.7114,66.2533
1903,48,27.5913,1.78551,39.4982,47.8452
1918,5,65.4323,17.6004,77.1306,45.9374
1868,55,14.97,181.159,26.8443,90.0002
1883,43,41.7941,186.575,53.9125,89.7389
3244,261,119.602,202.181,107.729,137.604
3060,512,344.639,471.226,332.226,401.247
3117,456,294.464,418.035,281.653,440.041
3198,410,240.671,335.829,227.628,303.887
3224,320,178.506,148.122,165.606,223.139
3271,310,173.102,299.688,160.418,239.19
3505,153,5.79026,89.3281,6.1795,72.0197
3572,100,37.306,31.7579,48.9052,65.6283
3573,110,20.2922,25.3402,31.8849,108.763
3608,106,43.9097,5.47526,55.4021,103.075
3544,180,48.0557,121.694,36.2299,108.68
3581,151,9.52314,38.3047,21.5992,63.5104
6927,482,21.0898,379.87,33.0994,149.463
6517,1139,596.419,914.304,538.791,739.945
6682,995,496.666,755.412,437.626,907.889
6861,826,279.48,536.645,220.017,591.68
6881,593,146.011,28.9749,87.496,463.143
6974,536,168.8,649.331,110.418,508.042
7409,224,220.896,78.2031,278.207,21.8175
7656,73,343.671,217.669,400.6,315.933
7677,185,287.415,283.407,343.661,341.438
7687,147,281.431,160.881,339.152,25.7768
7474,413,64.461,692.171,5.26921,530.677
7510,422,83.3191,249.705,143.224,626.388
1302,169,131.885,115.926,122.172,149.686
1265,301,233.378,294.318,222.83,322.179
1307,265,203.228,246.346,192.462,311.313
1371,213,139.652,169.047,128.816,205.223
1360,270,190.207,225.569,179.119,200.974
1374,281,194.319,249.108,183.486,228.925
1471,176,74.469,161.563,64.0506,115.653
1566,39,44.1563,33.1292,53.9836,33.2691
1572,23,65.3916,81.0593,74.8965,43.674
1584,44,118.026,116.553,127.11,114.83
1630,69,147.257,191.554,156.468,124.272
1655,97,183.32,196.878,192.829,174.943
5971,184,48.8727,191.478,42.1651,63.3965
5875,365,74.3591,41.9865,80.5123,32.6826
5902,340,83.0246,94.8876,88.1211,118.049
5970,274,20.4026,121.94,25.3285,143.085
5972,219,28.2061,142.75,23.5886,181.115
6014,91,131.292,275.154,126.145,242.318
6155,38,203.023,317.602,197.933,420.822
6240,231,457.401,448.242,451.549,604.553
6242,264,491.403,666.272,485.283,554.023
6244,439,635.151,736.834,628.812,777.832
6191,390,575.029,516.39,568.879,628.189
6105,304,526.389,500.313,520.336,698.741
1846,47,32.3691,51.5535,27.5343,9.6608
1806,104,12.6334,116.732,17.2544,73.5563
1814,92,1.31837,126.601,3.12785,72.5672
1831,76,21.6069,86.2143,17.1185,20.7622
1840,54,43.2434,26.7824,38.7185,23.4889
1851,29,57.2186,21.9554,52.4294,24.017
1893,8,84.9033,52.8469,80.0574,85.5854
1910,24,109.704,83.7095,104.635,130.945
1906,23,98.2875,78.1159,93.0621,113.332
1907,21,105.851,36.0662,100.568,126.759
1894,32,107.794,68.5658,102.618,108.18
1880,35,113.538,88.3862,108.561,154.048
131,7,13.9464,15.8563,14.5787,15.4319
123,2,3.99941,9.72455,4.68293,6.16419
127,19,7.69073,22.3631,6.87164,19.7437
127,24,11.4023,24.1954,10.541,23.7582
125,31,17.9603,27.3147,17.0714,23.742
125,33,20.2453,43.5336,19.3746,28.8105
124,37,23.627,40.2311,22.7738,29.8309
125,34,22.9562,47.3,22.146,26.1297
146,16,3.17121,14.7002,2.38221,15.2732
151,3,7.29606,4.32069,8.04192,4.4841
156,3,12.8536,3.98423,13.6105,2.54597
158,0,10.3996,9.78115,11.261,3.06042
1536,49,6.14954,2.03904,3.77891,14.2722
1494,110,47.3089,43.0402,49.4503,43.6133
1494,109,53.9272,52.7956,55.9965,45.6784
1498,109,42.7792,56.5287,44.777,40.951
1492,80,25.825,12.5182,27.7979,4.79873
1517,57,10.0109,6.45574,12.0926,26.4679
1585,14,66.0643,51.601,64.4479,96.0525
1604,52,91.1372,117.836,89.4333,101.556
1603,44,88.0204,122.623,86.2613,123.933
1607,70,107.783,113.072,106.029,136.543
1572,34,73.4593,63.5975,71.6837,104.964
1574,32,88.8641,91.4267,87.1722,112.395
740,21,19.0767,20.0521,19.5591,16.888
725,41,35.96,40.7889,36.4191,42.5605
730,36,30.7509,38.5692,31.2019,31.1716
741,27,21.7269,26.236,22.1537,32.4907
738,33,28.4946,34.5393,28.9304,32.5638
745,25,20.2998,27.7418,20.7605,23.1202
761,8,2.99864,9.35548,3.41052,0.884567
766,1,1.79182,5.51626,1.3356,8.87598
766,2,1.93573,10.1122,1.45493,10.8437
768,1,4.92992,17.2828,4.43266,11.1877
771,6,9.37721,17.5232,8.87781,15.9282
770,3,7.1467,2.39593,6.687,1.03968
562,33,27.121,32.287,27.9093,25.7456
544,53,45.4114,50.3918,46.1703,51.3254
551,47,40.3003,45.6731,41.0465,47.2643
562,39,30.4213,43.3137,31.1595,35.1833
570,36,26.3499,35.9359,27.0983,28.3648
576,25,15.9514,21.6455,16.7358,19.1272
595,1,8.27434,5.03858,7.61363,3.80112
597,10,15.1539,13.0692,14.4511,20.0668
598,9,16.6055,24.9646,15.8791,21.7477
601,16,22.9252,34.7468,22.1776,23.0968
606,17,25.3677,28.3111,24.6002,26.7896
601,13,24.1276,25.7106,23.3685,23.3741
2774,64,27.5423,60.0901,22.0427,10.6839
2768,74,7.81116,19.3363,2.73532,13.8297
2781,115,18.1991,82.5379,22.9726,35.5212
2779,110,30.1723,16.2535,34.8446,6.40354
2781,143,57.3886,57.993,62.0374,48.9045
2791,212,124.308,217.157,129.244,158.356
2838,166,73.8846,108.186,77.1073,85.3399
2842,163,65.8116,67.5923,69.2911,29.0665
2896,100,25.5384,35.2713,29.3102,31.3986
2889,177,68.2762,113.443,72.2188,60.6989
2924,109,1.93536,64.4212,2.08459,23.299
3003,12,120.555,160.963,116.626,116.244
1722,124,90.0839,120.686,93.0931,95.6841
1712,162,115.777,156.323,118.694,138.171
1738,134,86.4175,133.959,89.2714,121.408
1762,109,62.0665,114.142,64.9128,83.4627
1745,128,79.6747,95.9552,82.5398,89.8712
1752,111,71.7921,121.316,74.7461,80.8883
1846,24,17.3357,20.0424,16.6501,9.89713
1874,12,45.531,17.8612,44.7706,57.3719
1872,11,38.9102,28.6661,38.112,46.2604
1871,6,24.8602,8.06225,24.1358,8.44294
1873,1,19.3393,0.907541,18.8808,16.2148
1863,14,9.47448,13.2095,9.44109,11.0028
4860,455,428.324,413.381,438.735,340.197
4817,542,496.962,506.066,506.882,492.839
4912,448,406.142,479.933,415.762,472.379
4991,366,310.413,310.058,320.037,239.357
5025,318,263.56,199.514,273.227,182.31
5059,273,238.852,185.802,249.02,261.97
5315,42,9.19516,0.836651,0.872584,99.8376
5359,47,85.0425,189.378,76.2461,223.674
5360,68,91.4755,277.658,82.4506,272.588
5357,83,104.639,183.6,95.5636,156.851
5343,66,86.2676,178.946,77.2009,100.772
5332,79,131.186,203.754,122.433,260.518
6490,204,114.277,117.101,115.68,148.12
6243,519,393.876,505.229,395.119,415.984
6338,432,297.567,426.553,298.656,340.929
6398,368,233.763,305.428,234.916,249.755
6421,351,220.062,247.286,221.172,204.845
6466,293,176.424,223.079,177.728,192.043
6694,102,16.6712,24.4333,15.8677,42.6754
6762,23,113.112,117.778,112.056,190.796
6770,25,107.628,157.309,106.602,159.5
6766,25,113.744,183.925,112.634,207.009
6772,50,122.6,109.145,121.767,135.9
6759,36,106.927,103.696,106.515,104.297
1225,34,2.30405,17.5044,3.51441,6.57377
1166,107,61.9844,104.379,60.705,84.5554
1199,74,25.881,76.3595,24.5388,58.3778
1208,68,19.0036,63.8565,17.6298,49.6316
1194,69,27.8227,70.5472,26.4279,26.1932
1205,56,17.4187,53.8849,16.1147,47.8162
1259,6,33.0591,5.03708,34.1389,16.2122
1273,27,57.0907,20.3074,58.0269,64.6671
1273,37,62.7426,54.0218,63.6395,70.3214
1276,38,71.4486,129.205,72.2308,94.596
1263,23,56.5859,64.2221,57.38,47.5624
1261,19,58.6028,47.6827,59.4381,87.5604
2297,194,144.339,187.457,148.326,166.189
2270,218,163.22,205.796,167.059,178.178
2301,189,132.78,183.908,136.446,197.869
2341,154,102.173,143.074,105.839,109.171
2359,148,88.8325,124.478,92.5636,85.9289
2388,109,52.4788,105.187,56.4459,77.2146
2491,2,54.4843,11.1622,51.0502,52.4162
2488,0,51.8259,51.8083,48.1547,90.5767
2490,7,39.1303,51.693,35.3183,80.8868
2495,23,33.7077,9.93923,29.7944,36.4477
2507,6,48.1043,36.1262,44.2288,34.2388
2497,19,41.0504,26.946,37.3101,66.7153
1186,148,157.724,101.096,154.453,68.5832
1163,236,221.594,200.459,218.184,209.324
1190,211,190.339,197.208,186.915,179.653
1238,176,154.613,152.881,151.196,140.008
1241,182,159.252,162.328,155.855,89.8604
1253,174,154.933,145.106,151.64,110.269
1334,123,97.9252,105.014,94.7128,75.7647
1399,48,26.713,12.0649,23.6377,2.89788
1401,29,22.3622,19.0532,19.3401,21.6004
1414,37,25.6531,10.7383,22.5826,3.04623
1423,40,33.7782,28.382,30.5108,63.8031
1427,65,60.5537,82.2277,57.0411,61.7823
906,140,91.0162,90.2002,87.97,87.1851
825,230,169.813,204.791,166.734,205.797
859,195,132.694,176.993,129.555,180.952
914,142,77.4014,137.737,74.3038,93.9705
926,139,76.9372,69.0888,73.7369,59.0642
952,93,51.4036,55.4051,48.2937,6.33883
1046,50,3.42438,5.24737,0.205574,27.786
1055,49,8.29287,34.6803,5.11994,40.2404
1054,57,24.5933,10.3704,21.398,30.76
1056,49,13.4344,17.2741,10.2924,13.5291
1065,55,20.075,58.662,16.7808,38.3981
1045,85,44.7603,41.3365,41.2885,85.9011
1302,121,95.9311,76.6024,98.5617,104.078
1278,190,148.783,171.544,151.28,173.762
1293,178,139.058,165.472,141.465,157.402
1346,127,85.4821,102.108,87.847,102.079
1360,105,67.6342,79.7337,69.9992,68.6906
1370,100,68.5685,120.664,71.0659,86.633
1423,74,29.8274,75.0574,32.5358,41.4111
1468,4,28.9776,4.88219,26.1305,45.3444
1471,0,33.8143,40.9296,30.8913,66.9145
1473,3,32.6436,13.922,29.679,18.8974
1465,11,19.793,8.48722,16.9385,28.1505
1470,11,21.2143,17.3348,18.5995,19.5064
941,30,0.575241,8.61226,0.28738,7.67256
858,126,83.8905,111.216,84.659,113.114
883,104,60.0708,95.4934,60.7515,98.202
894,95,49.4968,69.0684,50.1694,52.9761
906,84,45.1064,77.8485,45.7252,41.5787
916,80,46.8208,108.639,47.5636,46.65
971,45,1.93214,45.2295,2.7937,21.7567
984,12,37.4108,4.10626,36.4301,79.9585
987,8,27.2162,24.0373,26.158,24.9642
989,4,24.4613,28.1538,23.3634,15.6429
990,12,17.5907,16.9218,16.5525,10.9803
996,5,27.8029,2.81499,26.857,1.54713
2778,246,58.7227,237.305,48.1554,198.398
2756,341,111.49,271.347,100.139,248.414
2783,310,90.0267,302.77,78.2849,299.135
2943,156,72.3303,135.631,84.1833,69.9095
2953,158,69.7415,12.7325,81.5351,8.17515
2905,195,6.98638,244.961,18.2502,104.555
3024,100,118.083,48.8848,127.251,60.0786
3097,7,194.621,87.6874,203.107,212.576
3093,45,153.045,156.397,161.173,200.666
3099,49,156.82,89.5879,164.716,150.179
3111,49,168.466,246.312,176.321,111.353
3100,79,183.065,199.722,191.026,141.512
2845,386,116.245,361.528,76.5471,347.445
2859,516,169.985,521.065,128.73,489.32
2909,470,101.283,480.683,59.8483,480.647
3007,358,3.78794,336.339,37.7704,192.746
3001,414,62.9412,242.157,20.8237,178.262
3027,407,75.0987,541.699,33.0811,245.982
3231,254,69.4468,220.533,111.543,6.41265
3375,118,177.413,106.27,219.13,113.617
3379,142,142.294,107.571,183.926,41.4331
3365,217,95.6773,81.4113,137.403,107.842
3415,176,153.494,108.069,195.167,125.783
3434,167,190.958,25.5179,232.845,16.3357
1757,76,32.1205,64.6231,37.0998,43.8672
1751,113,54.9331,115.8,59.7852,96.7218
1782,80,25.5457,90.0479,30.2758,71.6541
1802,69,10.9615,88.0237,15.6257,66.5083
1792,84,29.0618,88.4759,33.7291,72.6995
1805,62,13.6804,71.4564,18.4213,55.879
1833,39,7.84838,49.9427,3.22907,14.2095
1864,11,47.834,18.7514,43.0933,33.195
1862,12,50.8142,24.7403,46.0197,37.1067
1871,44,75.0154,39.9747,70.2327,69.6314
1876,44,77.2506,13.6406,72.533,63.4206
1867,36,74.1713,15.0688,69.5958,40.4704
325,29,14.4512,26.9838,15.5102,16.1492
325,29,13.1088,28.1677,14.1429,21.4936
326,28,11.7153,28.9543,12.7113,24.0159
327,26,11.0672,23.1318,12.0591,17.5113
338,16,1.6427,6.87034,2.63478,9.26812
338,16,2.25262,16.6955,3.28366,7.1618
354,6,8.29444,1.21628,7.93623,3.34589
354,6,7.73402,0.353204,7.32848,6.80964
354,9,4.63089,1.13134,4.1967,4.70788
353,11,5.04415,0.870071,4.58872,9.59589
354,8,6.72684,3.36447,6.28637,5.0781
354,5,8.85187,1.70044,8.45129,13.3386
1018,76,43.9509,72.3757,45.4505,34.2945
1029,67,33.3478,57.4021,34.793,36.9138
1038,59,23.3711,55.0467,24.7675,39.536
1047,47,17.0904,28.6611,18.4106,36.9079
1049,52,23.6856,35.4338,25.0144,18.972
1056,47,18.6234,41.4244,19.9611,30.5352
1094,2,20.1553,9.59204,18.763,26.7756
1096,13,6.56524,11.7561,5.11294,17.2686
1097,17,5.9639,5.26073,4.48355,24.8382
1094,26,1.12808,2.92711,2.63147,3.99837
1101,13,12.6921,6.84204,11.179,19.7676
1103,12,17.6543,2.62703,16.1797,36.0017
134,3,4.11574,6.43576,4.19464,7.80838
123,14,14.5766,13.6331,14.6467,19.5999
124,13,14.7835,21.532,14.8211,16.7338
127,10,15.3002,14.2112,15.3053,15.866
128,25,28.7107,25.1155,28.6736,12.7257
131,23,28.8891,23.7343,28.841,23.6052
137,28,32.4058,28.6439,32.329,21.1
137,31,35.6692,35.172,35.6008,29.9763
137,32,36.4947,33.6661,36.4338,34.3743
137,32,35.6562,24.9742,35.6149,25.2749
153,18,19.875,20.7335,19.8295,22.5949
154,19,19.8988,18.3677,19.8616,20.3974
672,105,90.6384,93.4164,92.0049,89.2477
683,94,78.1405,56.3883,79.4541,65.3172
693,85,76.4284,72.0779,77.5396,51.3436
704,75,79.0383,45.9071,80.0767,27.2163
721,97,94.7896,52.214,95.7133,43.2271
736,80,88.6119,81.1167,89.558,72.2661
777,113,104.285,123.528,104.93,95.9507
777,114,99.5071,119.741,100.173,77.4168
778,112,103.099,90.7884,103.925,79.5485
779,116,90.6959,59.2874,91.6391,44.2669
818,78,47.2107,101.425,48.1789,40.6465
816,75,50.1155,78.2747,51.1577,100.102
997,193,180.905,150.317,179.127,141.008
1022,172,152.619,111.575,150.732,132.799
1052,145,135.805,112.925,133.672,91.7156
1079,120,121.793,79.4633,119.502,74.3617
1116,146,142.832,65.2671,140.209,78.7375
1126,138,153.905,110.036,151.265,95.5303
1190,174,165.471,177.848,162.691,149.067
1194,160,160.148,154.875,157.511,112.782
1197,173,168.852,140.045,166.276,142.214
1199,159,152.657,134.636,150.182,142.207
1262,105,94.8454,97.256,92.3584,137.125
1264,112,89.9069,119.344,87.3688,80.3812
623,156,87.1716,100.666,81.8594,108.139
556,228,155.821,194.146,150.355,196.308
571,215,157.702,80.7701,151.542,68.9724
596,189,166.912,19.3707,160.164,15.3938
627,215,185.119,115.695,177.551,77.9299
690,167,141.823,119.253,134.04,67.0596
779,138,116.447,34.9951,108.147,23.8979
784,140,96.7911,88.4498,88.8324,32.742
786,141,101.956,20.6138,94.0788,4.17715
785,150,83.8037,48.0791,76.3835,11.0649
842,97,22.6777,77.0873,15.362,20.8933
857,72,19.2328,30.6528,26.102,134.827
698,154,118.137,93.8421,117.32,130.829
726,129,94.8967,116.48,93.9677,81.9199
733,125,95.4223,91.3436,94.2574,108.369
731,130,113.949,78.3779,112.62,84.0028
763,155,130.701,97.9769,129.158,103.368
790,137,111.527,100.046,110.026,95.3213
852,110,78.5601,83.124,77.0024,64.3094
855,113,79.8288,89.5672,78.4108,45.3741
858,111,76.2535,55.3762,74.876,48.1846
861,109,65.1821,35.3887,63.9334,34.4281
918,45,0.472028,20.6768,1.67694,27.955
927,4,48.5444,49.3489,49.6365,88.3232
55,12,15.6252,18.008,15.6768,16.0397
50,16,19.0292,18.3425,19.0811,20.2608
54,13,15.6994,12.9688,15.7519,15.385
56,12,14.1026,19.0763,14.16,16.3095
57,12,14.2886,20.1199,14.3441,20.8298
58,11,14.3847,19.5677,14.4484,15.6679
67,2,6.30602,8.17188,6.42744,10.1745
66,3,8.10754,17.7308,8.22992,13.0465
67,2,8.47676,11.2896,8.59861,10.6566
68,0,6.99515,8.83408,7.11705,7.31248
69,4,10.4188,9.15601,10.5328,4.42831
69,10,15.3041,21.4532,15.4131,18.2484
1064,195,121.806,146.996,121.507,164.787
1044,292,183.627,307.149,183.037,267.636
1068,277,168.106,272.567,167.26,289.457
1147,204,97.519,217.557,96.6081,168.201
1101,265,157.652,224.889,156.727,220.855
1131,236,135.565,288.217,134.874,191.094
1259,124,27.2273,133.879,26.2957,67.8091
1336,28,53.9593,35.3399,54.5759,60.7978
1345,42,43.7401,16.5064,44.2245,32.7161
1351,30,58.164,20.1955,58.5638,2.37161
1366,14,67.773,62.1792,68.2754,9.19866
1367,25,73.6623,50.1298,74.3575,25.4062
554,75,68.993,52.8107,67.8282,73.0021
546,82,78.1129,54.7262,76.9064,53.3196
560,79,74.8925,76.7883,73.6103,58.0579
586,73,66.1764,51.1039,64.8007,49.7911
586,66,68.0209,33.149,66.5883,35.7816
596,74,78.8837,34.6513,77.428,30.5691
629,71,73.1668,40.1563,71.5792,41.0225
628,104,103.089,94.5351,101.463,58.6929
639,105,106.16,85.5873,104.525,75.0354
659,93,87.8165,93.3214,86.1768,60.5658
652,108,105.851,120.644,104.144,148.802
670,102,94.9066,125.355,93.1283,105.158
881,38,5.43733,37.9484,6.84676,16.9603
855,64,28.2658,58.0105,29.596,43.8782
873,44,7.2797,47.7548,8.56171,44.1533
877,40,2.70645,52.2873,3.97194,25.0777
880,36,1.41007,25.6895,0.110754,6.14201
887,19,13.1581,36.6024,11.7799,8.31493
919,18,48.1211,18.9141,47.2795,52.3368
919,17,45.7069,22.7707,44.7577,42.0617
917,16,43.4438,50.3987,42.4104,46.35
917,11,39.9656,41.3809,38.8899,32.8674
916,6,37.849,36.6081,36.7733,34.0308
906,9,26.6072,9.18254,25.6155,22.1023
2375,116,51.3231,98.5797,43.4556,115.978
2321,236,132.612,290.81,124.512,229.465
2350,167,74.3831,162.02,66.253,187.142
2405,116,24.6443,152.479,16.5247,77.0937
2390,200,93.3305,132.541,85.0026,141.639
2338,233,132.972,227.638,125.016,186.468
2491,85,15.2133,61.4536,22.6861,23.4776
2557,16,100.834,77.1291,107.889,73.7137
2517,37,45.0388,69.6933,52.0241,6.22104
2521,11,69.7848,107.024,76.5613,59.4396
2590,36,120.625,103.883,127.531,57.1383
2571,18,108.368,46.9291,115.435,64.3871
605,46,21.1947,58.9006,20.4232,29.1833
572,92,62.4963,73.8659,61.5218,82.1611
585,77,53.1677,67.6679,52.1106,65.342
597,65,39.6316,57.5528,38.5181,59.486
605,61,33.6814,43.987,32.5607,33.316
613,57,32.9242,41.8018,31.9021,45.6556
651,4,24.2573,11.567,25.0416,17.6101
664,20,42.802,43.7054,43.4549,58.8607
662,15,41.0509,45.2728,41.5928,42.6732
662,19,45.0699,37.2532,45.6129,18.0838
666,28,50.5945,30.7787,51.1146,37.9164
670,27,62.0256,56.3361,62.6331,35.2598
1804,51,165.781,128.2,167.816,235.01
1748,57,84.7255,29.0444,87.3003,43.0805
1769,35,92.6876,115.943,95.5404,66.3647
1795,19,126.954,33.8809,129.882,72.4285
1779,45,129.385,103.717,132.134,114.106
1682,43,145.156,39.994,147.278,108.131
1753,129,243.218,200.601,244.163,246.174
1805,200,305.635,249.448,306.175,266.995
1804,223,333.307,322.257,333.472,348.367
1814,271,367.497,327.82,367.513,352.371
1824,270,380.768,402.413,380.669,425.211
1639,66,209.605,190.552,209.595,177.752
2503,140,119.626,105.112,122.637,111.682
2486,177,145.422,166.212,148.375,159.129
2529,138,105.716,136.394,108.639,136.645
2569,103,67.7807,82.8966,70.7168,79.4812
2571,99,68.0272,77.1142,70.9535,54.9741
2558,116,90.7584,116.204,93.7629,70.0091
2643,50,21.3516,39.4298,23.6273,1.86064
2663,17,0.94005,20.4471,3.2672,58.711
2667,32,15.6832,8.59766,18.0333,3.87388
2672,36,14.7198,6.54708,17.092,9.21342
2670,41,20.4561,24.3622,22.8162,7.19101
2674,46,19.0775,12.4274,21.3581,9.72143
8438,550,296.423,577.001,304.945,502.014
8295,785,477.25,774.504,484.801,716.1
8394,698,391.86,795.696,398.896,737.56
8587,498,172.752,545.14,179.629,390.737
8622,435,122.588,302.328,129.648,256.925
8680,335,64.5063,465.079,72.3187,157.115
8988,48,237.853,113.868,233.174,116.095
9080,137,367.152,121.152,361.587,351.199
9092,120,358.079,321.592,351.97,415.966
9085,147,375.759,185.278,369.409,300.261
9057,133,371.144,273.341,364.872,285.171
9015,91,365.599,250.841,360.218,245.141
849,72,71.5481,43.3955,71.3635,32.3352
814,143,127.336,121.675,127.093,137.24
824,130,114.649,120.048,114.368,118.588
834,123,106.96,100.484,106.703,97.5831
842,129,111.148,112.288,110.882,98.2367
855,115,101.573,90.6045,101.379,83.0984
921,70,52.5019,40.8509,52.4111,30.9828
957,24,10.8282,21.9132,10.8431,25.4778
954,33,21.4137,17.7436,21.4529,17.7951
957,29,17.2017,20.4269,17.3052,1.16859
971,19,5.36463,11.5738,5.42001,1.45878
970,24,10.5206,20.3969,10.5051,2.73437
1870,255,207.517,241.689,206.938,194.664
1792,415,338.954,396.327,338.263,386.283
1824,398,311.855,374.979,311.032,392.04
1905,331,254.512,303.678,253.611,274.18
1912,361,286.109,302.524,285.084,244.999
1949,337,275.43,303.293,274.368,198.843
2125,214,158.991,135.034,157.831,67.684
2207,149,108.587,93.0129,107.449,1.93146
2222,145,114.299,63.6533,113.067,21.6822
2236,187,138.698,83.5451,137.398,60.0394
2273,158,118.83,122.519,117.305,118.508
2286,155,107.859,139.175,106.121,118.555
591,67,60.8106,31.3005,62.7866,40.1184
593,89,74.1312,73.445,76.0742,76.6542
599,84,67.3986,80.8293,69.2948,75.1529
620,64,48.7185,41.7464,50.6056,45.7983
627,62,47.494,43.9648,49.3851,36.7199
622,70,60.0333,56.4688,61.996,45.0051
658,43,33.2147,37.686,34.6054,7.00494
682,18,16.1492,5.76371,17.5717,8.95873
683,17,20.4689,5.37922,21.8967,2.03373
684,30,27.3934,47.6349,28.8148,15.6836
689,26,26.9487,60.8183,28.3308,32.9957
692,26,20.5429,62.8865,21.8671,17.0851
1127,101,105.094,35.0015,106.125,53.2707
1099,144,137.706,120.019,138.607,132.892
1110,134,126.69,118.426,127.543,123.011
1125,120,106.759,119.596,107.618,78.9123
1132,92,85.1802,58.4976,86.1209,47.5951
1141,81,80.2477,52.1405,81.3712,42.9588
1228,17,9.75781,50.8645,10.3072,60.1586
1243,2,2.17036,84.9433,2.91525,90.6934
1244,14,10.8963,73.5027,11.7671,76.0023
1245,15,11.6634,30.2792,12.5912,40.3836
1224,39,34.1226,18.4362,35.1175,25.4498
1222,55,36.099,1.92465,37.0105,22.2271
173,4,3.07955,15.5376,3.19863,20.066
161,20,17.0344,8.0705,16.8756,12.6069
155,25,21.8336,26.4951,21.645,20.2924
161,21,17.6786,18.1607,17.4774,12.2171
156,26,24.1043,20.1586,23.8969,20.8387
158,24,22.9201,20.2462,22.7344,18.2366
169,18,17.6102,16.6194,17.5096,12.0005
181,8,7.40231,10.5458,7.33335,10.8528
180,7,7.6885,6.27942,7.64813,1.95634
182,2,1.65172,5.80042,1.63137,0.55259
182,2,1.39416,4.72236,1.36472,2.1652
182,2,2.04141,4.26711,2.07747,7.46579
697,15,31.1436,14.2837,31.283,5.35711
656,67,9.96921,81.1281,9.72692,54.1976
671,43,9.87615,42.8239,10.2241,48.5024
700,19,32.6815,28.7313,33.0831,11.5968
702,32,20.8804,29.727,21.3034,17.488
688,46,4.86224,61.5881,5.19005,39.9964
712,26,21.3271,34.1197,21.4864,2.82688
723,0,35.2748,17.9695,35.3269,42.5428
714,17,19.21,11.061,19.2428,11.8748
719,2,31.8481,1.73572,31.8774,12.6379
734,14,43.3713,38.7636,43.5168,10.941
734,11,43.6192,39.8323,43.8907,17.6452
1351,33,20.3347,30.0398,11.9882,21.4735
1360,24,33.6086,15.2297,25.3798,22.6215
1369,14,48.2202,16.4209,40.1485,0.394711
1367,15,42.7851,5.77886,34.6864,30.4553
1363,26,34.2062,12.737,26.0409,38.58
1370,18,37.4276,40.9759,29.0903,32.216
