bartik,dlemp,dlcov,uf
0.47826266411641377,0.49953620979886393,0.5727503471779221,PA
0.05987939074953922,0.6562325312286099,0.36064253459888457,RN
0.014533373683064217,0.20370627325681778,0.6982381732055803,PA
0.04880087885414908,0.10429611960203962,0.144362190166122,RN
0.14612381489858225,0.22485103075823026,0.36951884872433954,PA
0.04513743045651648,0.0021119332031435513,0.25011229269177754,RN
0.23720366250853125,0.46002492919583937,0.48852090273872256,PA
0.030151797637951488,-0.2808226629008878,0.44538750135438576,RN
0.09631778480350116,-0.17268533004408076,0.431396389360282,PA
0.03872963120138716,0.2603899301637735,0.3736047871249904,RN
0.031208819391828922,0.5626832750032845,0.14392098245382867,PB
0.08228590225616021,-0.04135985422689184,0.4834245243923435,PA
0.03878891745610222,0.07852476311231096,0.12233171619720581,PB
0.14139390499336588,0.4179953017246826,0.19823294253372026,PA
0.04103738116945772,-0.032203140494634706,0.23082839730076693,PB
0.05328885878120037,1.2666362430757003,0.29271003366213694,PA
0.05725199770092552,0.381147800457458,0.42504719897759946,PB
0.20481199957680363,0.2981967563525756,0.08075586846251934,PA
0.01717368520555186,0.1667570402528431,0.395474700477284,PB
0.0323902692321963,0.2821724166408113,0.5098056164544459,PA
0.04533613439603004,-0.08129474239324669,0.48569968600728064,PB
0.04234049490549393,0.3571626298786591,0.5650777771138523,PA
0.04393059676699265,0.049433457855173744,0.11436375477293152,PB
0.19357131540536837,0.31947860639308623,-0.3201134141597724,PA
0.04968561206742675,-0.1410199867661749,0.5001570379069284,PB
0.04070488093800918,0.5371898155077379,0.11274254554148057,PB
0.04595437796189546,0.2956123281277584,0.40316056710728604,PA
0.036993938355656945,0.27221215067964916,0.12775004513320326,PB
0.20803782079718747,0.3496470487053603,0.5127987579855104,PA
0.043344309545147106,0.022264370497399506,0.4008983267521675,PB
0.04158346072562568,1.0020006539896016,0.4822491601201195,PA
0.043132445877982144,-0.3928333612022637,0.521591538448563,PB
0.06858573592576366,0.0770457904899653,0.2326960562996839,PA
0.04583802498045846,0.3333702566232089,0.4365685155019986,PB
0.06717022291345615,-0.15903743590348599,0.3116578898935053,PA
0.043926097729213985,0.2795848622191615,0.33884975901836023,PB
0.06364559802441218,0.13967445713823656,0.28735033670720517,PA
0.04294162515776934,0.05253733352788162,0.2790537251747494,PB
0.0403176045082206,0.5721246376271315,0.4201988481659468,PA
0.12548199242606278,-0.34633458488134194,0.30656003166760143,PB
0.1443693611934288,0.7265430380574449,0.11557330820974855,PA
0.06318758441249875,0.8586616190375187,0.15855785355176397,PB
0.05491517362306759,-0.02765153133051001,0.28084051635234514,PA
0.03445043294614172,-0.2205154289079402,0.2861608366733293,PB
0.22823931054668428,-0.1619618929178997,0.4481975642334662,PA
0.038035193162812495,0.8034952377288107,0.515212572680811,PB
0.07447617523174574,0.11246490614650283,0.1996483506363939,PA
0.04250000942830006,0.05192005717835961,0.2595535450328946,PB
0.04081246780107108,-0.044646364318971635,0.33303966928231027,PA
0.041423773385165424,-0.08872811560868431,0.2505151516630998,PB
0.04024279450575997,1.4430570018118387,0.1879217842494158,PA
0.04191835828006398,0.10754154160418654,0.17700124945559953,PB
0.11309348317372947,0.2980172794431426,0.307179028144436,PA
0.0391354781521564,0.1837824774336294,0.2372999799672885,PB
0.060653052501531995,0.4303757450869846,0.4391635298534969,PA
0.050062780140430294,-0.027587956518829053,0.36304801045722074,PB
0.040737658332931144,1.4364984354734363,0.5192853018232267,PA
0.04127826662226357,0.29615669944275314,0.46316239999964004,PB
0.04750391799440979,-0.17264980921999382,0.4094248714227445,PB
0.15115449915781237,0.6171200049853561,0.29761261475165723,PA
0.04215236930687867,0.09909090264423097,0.06824237278337063,PB
0.06671465489483433,0.33166067962399093,0.1719075057094653,PA
0.0421488317471064,0.0059171770280885185,0.07361438064478731,PB
0.04321309447142298,0.1769815095510472,0.11268947954919961,PA
0.042797789776685705,0.28467274126107156,0.03679896723290421,PB
0.05164302257447694,0.8117216685726404,0.1960153374202978,PA
0.04112447440538373,0.44518151932066985,0.20111340351058324,PB
0.08686332035636887,0.08608082852767725,0.3694091941203833,PA
0.04005117365427964,0.31303366364919544,0.13894138513424925,PB
0.05621634189452308,-0.06597681313746873,0.5305188787732876,PA
0.04157362703164146,0.23031204079282225,0.28032150319542304,PB
0.13401529308735624,0.2740818628246317,0.30991661068861176,PA
